name_acc,id_acc,currency_acc,spend,date1,date2,day,note,,,,,,,
188,1845886592865242,USD,"55,11",19-10-2025,19-10-2025,19,,,,,,,,
185,1357343845380865,USD,"27,71",19-10-2025,19-10-2025,19,,,,,,,,
S - 15770,996030935921052,USD,"67,52",19-10-2025,19-10-2025,19,,,,,,,,
lele46,1375400827094758,USD,"152,18",19-10-2025,19-10-2025,19,,,,,,,,
lele46 bill đỏ,1215474416342328,USD,"89,58",19-10-2025,19-10-2025,19,,,,,,,,
lele46,602695515495437,USD,"200,34",19-10-2025,19-10-2025,19,,,,,,,,
SD Agency - 20169,1035426981432759,EUR,"80,37",19-10-2025,19-10-2025,19,,,,,,,,
SD Agency - 75342,1234580508195754,EUR,"170,68",19-10-2025,19-10-2025,19,,,,,,,,
SD Agency - 42864,1195871908447405,EUR,"26,67",19-10-2025,19-10-2025,19,,,,,,,,
S-3085,1095188859103085,USD,"88,87",19-10-2025,19-10-2025,19,,,,,,,,
S-5444,1747125329555444,USD,"53,79",19-10-2025,19-10-2025,19,,,,,,,,
Roimed Fusion 12 13.7 3,689166497374126,USD,"274,34",19-10-2025,19-10-2025,19,,,,,,,,
RoiBogdan 60 1.10 5,2194118307686404,USD,"194,30",19-10-2025,19-10-2025,19,,,,,,,,
Solo Leveling 23.9 1,967690425575108,USD,"130,31",19-10-2025,19-10-2025,19,,,,,,,,
64,1738815490400300,USD,"42,20",19-10-2025,19-10-2025,19,,,,,,,,
62,1347062323022243,USD,"38,34",19-10-2025,19-10-2025,19,,,,,,,,
54,1082309407289923,USD,"90,81",19-10-2025,19-10-2025,19,,,,,,,,
53,726506113140555,USD,"7.672,70",19-10-2025,19-10-2025,19,,,,,,,,
1548,1254280409728727,USD,"163,51",19-10-2025,19-10-2025,19,,,,,,,,
1551,2047340152420353,USD,"56,92",19-10-2025,19-10-2025,19,,,,,,,,
1552,978419774368232,USD,"112,45",19-10-2025,19-10-2025,19,,,,,,,,
1556,1197882265132675,USD,"23,58",19-10-2025,19-10-2025,19,,,,,,,,
1730,1668091773827716,USD,"48,41",19-10-2025,19-10-2025,19,,,,,,,,
1816 red,1587146468622328,USD,"452,33",19-10-2025,19-10-2025,19,,,,,,,,
1827,1524149238554479,USD,"0,70",19-10-2025,19-10-2025,19,,,,,,,,
cty 34 scb đức 1362,1107504023540221,VND,"39,28",19-10-2025,19-10-2025,19,,,,,,,,
S - 123217,663041081913597,VND,"82,63",19-10-2025,19-10-2025,19,,,,,,,,
Valorie 10 3,3568456006703292,VND,"109,73",19-10-2025,19-10-2025,19,,,,,,,,
S-878471013980267,878471013980267,USD,"46,45",19-10-2025,19-10-2025,19,,,,,,,,
S-229166983570341,229166983570341,USD,"52,25",19-10-2025,19-10-2025,19,,,,,,,,
S-1234,1908707616630430,USD,"121,17",19-10-2025,19-10-2025,19,,,,,,,,
S - 123218,1533016414735201,USD,"5,53",19-10-2025,19-10-2025,19,,,,,,,,
S-1145685890780056,1145685890780056,USD,"72,71",19-10-2025,19-10-2025,19,,,,,,,,
S-727766696874930,727766696874930,USD,"51,10",19-10-2025,19-10-2025,19,,,,,,,,
S - XXX 4,1266978908374224,USD,"85,63",19-10-2025,19-10-2025,19,,,,,,,,
S - 123123,744646234795894,USD,"24,72",19-10-2025,19-10-2025,19,,,,,,,,
RoiBogdan 61 2,1507182093992139,USD,"241,69",19-10-2025,19-10-2025,19,,,,,,,,
S-1234,2230120194134178,USD,"948,85",19-10-2025,19-10-2025,19,,,,,,,,
S - 123217,1439733874129113,USD,"245,66",19-10-2025,19-10-2025,19,,,,,,,,
S - 16066,3973901746179927,USD,"30,63",19-10-2025,19-10-2025,19,,,,,,,,
Roimed Fusion 9 8.7 5,1418890975998640,USD,"199,84",19-10-2025,19-10-2025,19,,,,,,,,
Roimed Fusion 13 17.7 2,747376751062317,USD,"564,98",19-10-2025,19-10-2025,19,,,,,,,,
zz,2115375962272475,USD,"180,72",19-10-2025,19-10-2025,19,,,,,,,,
1,555098370874289,PHP,"115,72",19-10-2025,19-10-2025,19,,,,,,,,
zz,1063031385807624,USD,"47,31",19-10-2025,19-10-2025,19,,,,,,,,
S - 41351242,1631717550826203,USD,"101,45",19-10-2025,19-10-2025,19,,,,,,,,
S-1263347205141843,1263347205141843,USD,"27,72",19-10-2025,19-10-2025,19,,,,,,,,
HT 175,890742522776122,USD,"73,98",19-10-2025,19-10-2025,19,,,,,,,,
HT 169,2050043075350056,USD,"28,53",19-10-2025,19-10-2025,19,,,,,,,,
S - 4679,3625399007778471,USD,"46,36",19-10-2025,19-10-2025,19,,,,,,,,
S - 4695,1465610521019420,USD,"108,82",19-10-2025,19-10-2025,19,,,,,,,,
S - 41351239,3085934758234332,USD,"42,11",19-10-2025,19-10-2025,19,,,,,,,,
S - 41351245,1060835449324427,USD,"127,36",19-10-2025,19-10-2025,19,,,,,,,,
SD Agency - 16587,1341043756992817,USD,"120,29",19-10-2025,19-10-2025,19,,,,,,,,
dddd,1448292832829211,USD,"43,81",19-10-2025,19-10-2025,19,,,,,,,,
S - 16128,1253834586473668,USD,"21,71",19-10-2025,19-10-2025,19,,,,,,,,
SD Agency - 16140,1250906766478693,USD,"104,37",19-10-2025,19-10-2025,19,,,,,,,,
SD Agency - 16110,1064754298112090,USD,"128,15",19-10-2025,19-10-2025,19,,,,,,,,
S - 89099,308898564852255,USD,"116,95",19-10-2025,19-10-2025,19,,,,,,,,
S - 4682,172201442650737,USD,"58,15",19-10-2025,19-10-2025,19,,,,,,,,
3746936082118297,3746936082118297,USD,"1.369,26",19-10-2025,19-10-2025,19,,,,,,,,
76,1054117153364518,USD,"13,20",19-10-2025,19-10-2025,19,,,,,,,,
73,1464383168245797,USD,"47,36",19-10-2025,19-10-2025,19,,,,,,,,
79,1887468722028537,USD,"201,77",19-10-2025,19-10-2025,19,,,,,,,,
S -01872,729213753165976,USD,"113,95",19-10-2025,19-10-2025,19,,,,,,,,
usd 3,732294229285506,USD,"59,15",19-10-2025,19-10-2025,19,,,,,,,,
Đã fix thuế,1599213060613842,USD,"56,79",19-10-2025,19-10-2025,19,,,,,,,,
S-2247,1202952958182247,USD,"88,14",19-10-2025,19-10-2025,19,,,,,,,,
usd 2,1231371634963035,USD,"181,43",19-10-2025,19-10-2025,19,,,,,,,,
S - 16161,631419926629177,USD,"20,89",19-10-2025,19-10-2025,19,,,,,,,,
S - 16165,739325205119512,USD,"176,21",19-10-2025,19-10-2025,19,,,,,,,,
VI36,544338631978475,USD,"3,22",19-10-2025,19-10-2025,19,,,,,,,,
S-1810691326156477,1810691326156477,USD,"53,94",19-10-2025,19-10-2025,19,,,,,,,,
S - 21111,1251999530044079,USD,"52,28",19-10-2025,19-10-2025,19,,,,,,,,
usd 8,2119488601879811,USD,"129,54",19-10-2025,19-10-2025,19,,,,,,,,
S-5757,1018744457085757,USD,"635,21",19-10-2025,19-10-2025,19,,,,,,,,
S - 28390,1372380773838212,USD,"18,41",19-10-2025,19-10-2025,19,,,,,,,,
S - 82722,1265987155202345,USD,"533,69",19-10-2025,19-10-2025,19,,,,,,,,
usd 5,1389208025557019,USD,"29,45",19-10-2025,19-10-2025,19,,,,,,,,
S - 16162,2185211131989108,USD,"131,99",19-10-2025,19-10-2025,19,,,,,,,,
S - 16164,1387263585840009,USD,"167,87",19-10-2025,19-10-2025,19,,,,,,,,
S - 29828,1660058044696001,USD,"1.286,53",19-10-2025,19-10-2025,19,,,,,,,,
S - 1231233,1651288195575833,USD,"57,88",19-10-2025,19-10-2025,19,,,,,,,,
S - 1231235,1290387199086656,USD,"14,09",19-10-2025,19-10-2025,19,,,,,,,,
S - 1231243,583472528143972,USD,"29,57",19-10-2025,19-10-2025,19,,,,,,,,
S - 1231245,2249563465460892,USD,"213,67",19-10-2025,19-10-2025,19,,,,,,,,
S-1787822572140732,1787822572140732,USD,"118,13",19-10-2025,19-10-2025,19,,,,,,,,
S - 1231248,1453620745834023,USD,"5,63",19-10-2025,19-10-2025,19,,,,,,,,
S - 1231250,660457670355492,USD,"171,62",19-10-2025,19-10-2025,19,,,,,,,,
S - 1232140,1169852647088653,USD,"16,43",19-10-2025,19-10-2025,19,,,,,,,,
S - 1232142,641341010332645,USD,"229,43",19-10-2025,19-10-2025,19,,,,,,,,
S - 1232152,636096660772646,USD,"30,70",19-10-2025,19-10-2025,19,,,,,,,,
Long 1334 red,495833545195384,USD,"95,08",19-10-2025,19-10-2025,19,,,,,,,,
S - 1295,497402364980052,USD,"395,77",19-10-2025,19-10-2025,19,,,,,,,,
S - 1291,263540122536941,USD,"166,94",19-10-2025,19-10-2025,19,,,,,,,,
S-1234,612000820070397,USD,"36,22",19-10-2025,19-10-2025,19,,,,,,,,
S - 6758,662979611373810,USD,"5,91",19-10-2025,19-10-2025,19,,,,,,,,
S - 1232139,281591030675354,USD,"17,45",19-10-2025,19-10-2025,19,,,,,,,,
S - 1232151,771560063821939,USD,"63,76",19-10-2025,19-10-2025,19,,,,,,,,
S - 1232153,290134496465019,USD,"39,44",19-10-2025,19-10-2025,19,,,,,,,,
S - 1232163,4791571410932164,USD,"166,91",19-10-2025,19-10-2025,19,,,,,,,,
S - 1310,460356338865944,USD,"789,12",19-10-2025,19-10-2025,19,,,,,,,,
S-1234,464486695124822,USD,"730,07",19-10-2025,19-10-2025,19,,,,,,,,
S-1234,345883423596170,USD,"3.230,27",19-10-2025,19-10-2025,19,,,,,,,,
S-1234,314100450722934,USD,"177,30",19-10-2025,19-10-2025,19,,,,,,,,
viet anh 1,311209494217412,USD,"18,79",19-10-2025,19-10-2025,19,,,,,,,,
SD Agency - 16177,313064087400507,USD,"25,75",19-10-2025,19-10-2025,19,,,,,,,,
SS,666082976481547,USD,"584,89",19-10-2025,19-10-2025,19,,,,,,,,
SS 4,752628057310048,USD,"108,34",19-10-2025,19-10-2025,19,,,,,,,,
S - 213,743738461686985,USD,"5,06",19-10-2025,19-10-2025,19,,,,,,,,
SS,1935120340621835,USD,"86,23",19-10-2025,19-10-2025,19,,,,,,,,
SS 5,2702578736611537,USD,"42,84",19-10-2025,19-10-2025,19,,,,,,,,
S - 1665,842861780590665,USD,"522,67",19-10-2025,19-10-2025,19,,,,,,,,
S - 15929,602294939588084,USD,"148,24",19-10-2025,19-10-2025,19,,,,,,,,
S - 16432,2012058219326434,USD,"160,63",19-10-2025,19-10-2025,19,,,,,,,,
S - 167288,9989308737861194,USD,"415,65",19-10-2025,19-10-2025,19,,,,,,,,
S - 16209,1373662350380227,USD,"199,96",19-10-2025,19-10-2025,19,,,,,,,,
S - 16123,1910967746389634,USD,"192,33",19-10-2025,19-10-2025,19,,,,,,,,
S - 16529,1245548353322525,USD,"312,79",19-10-2025,19-10-2025,19,,,,,,,,
S - 16098,659878763729812,USD,"132,73",19-10-2025,19-10-2025,19,,,,,,,,
P6,4192393744325109,USD,"243,88",19-10-2025,19-10-2025,19,,,,,,,,
lele189,1464088924762182,USD,"77,88",19-10-2025,19-10-2025,19,,,,,,,,
lele189,709078398616755,USD,"373,56",19-10-2025,19-10-2025,19,,,,,,,,
715659111281305,715659111281305,USD,"0,14",19-10-2025,19-10-2025,19,,,,,,,,
1863035207895642,1863035207895642,USD,"41,12",19-10-2025,19-10-2025,19,,,,,,,,
710624465200697,710624465200697,USD,"79,89",19-10-2025,19-10-2025,19,,,,,,,,
769216872430342,769216872430342,USD,"257,42",19-10-2025,19-10-2025,19,,,,,,,,
1242291140905301,1242291140905301,USD,"231,62",19-10-2025,19-10-2025,19,,,,,,,,
MST - 910 4,1939281620140519,USD,"164,71",19-10-2025,19-10-2025,19,,,,,,,,
989,1058777866399230,USD,"0,41",19-10-2025,19-10-2025,19,,,,,,,,
986,1288408866040588,USD,"0,70",19-10-2025,19-10-2025,19,,,,,,,,
984,4072624223004866,USD,"0,23",19-10-2025,19-10-2025,19,,,,,,,,
983,1257681705955761,USD,"14,75",19-10-2025,19-10-2025,19,,,,,,,,
S - 981,2774557302740386,USD,"807,52",19-10-2025,19-10-2025,19,,,,,,,,
S-1234,1114599730663264,USD,"323,37",19-10-2025,19-10-2025,19,,,,,,,,
S-1234,1803829537183545,USD,"69,31",19-10-2025,19-10-2025,19,,,,,,,,
S-1234,1115405870645093,USD,"41,66",19-10-2025,19-10-2025,19,,,,,,,,
S-1234,1425485958594747,USD,"210,28",19-10-2025,19-10-2025,19,,,,,,,,
S-1234,1603081847718532,USD,"864,94",19-10-2025,19-10-2025,19,,,,,,,,
964,1208780051000291,USD,"35,92",19-10-2025,19-10-2025,19,,,,,,,,
961,1079780646835574,USD,"70,17",19-10-2025,19-10-2025,19,,,,,,,,
960,1087334213371853,USD,"62,72",19-10-2025,19-10-2025,19,,,,,,,,
959,1075926410605705,USD,"90,37",19-10-2025,19-10-2025,19,,,,,,,,
790,1388161722417116,USD,"257,09",19-10-2025,19-10-2025,19,,,,,,,,
W1,736685886189292,USD,"170,25",19-10-2025,19-10-2025,19,,,,,,,,
786,3217784358385328,USD,"242,54",19-10-2025,19-10-2025,19,,,,,,,,
782,1424897845297841,USD,"486,34",19-10-2025,19-10-2025,19,,,,,,,,
781,1075824761340134,USD,"33,13",19-10-2025,19-10-2025,19,,,,,,,,
S - 45132465,743768938194717,USD,"83,25",19-10-2025,19-10-2025,19,,,,,,,,
S - 45132466,1274258910797629,USD,"23,93",19-10-2025,19-10-2025,19,,,,,,,,
S - 45132467,1682068575814570,USD,"29,20",19-10-2025,19-10-2025,19,,,,,,,,
S - 45132468,1061099845662637,USD,"338,20",19-10-2025,19-10-2025,19,,,,,,,,
S - 45132482,630956186168050,USD,"243,77",19-10-2025,19-10-2025,19,,,,,,,,
S - 45132484,1454016012152777,USD,"4,37",19-10-2025,19-10-2025,19,,,,,,,,
S-1724711741746554,1724711741746554,USD,"1.449,89",19-10-2025,19-10-2025,19,,,,,,,,
S - 47761797,47761797,GBP,"121,11",19-10-2025,19-10-2025,19,,,,,,,,
K - 734,1289608809070024,USD,"138,85",19-10-2025,19-10-2025,19,,,,,,,,
K - 730,678212644808892,USD,"287,99",19-10-2025,19-10-2025,19,,,,,,,,
K - 73,1363369471875565,USD,"302,30",19-10-2025,19-10-2025,19,,,,,,,,
S-765673313001134,765673313001134,USD,"52,29",19-10-2025,19-10-2025,19,,,,,,,,
S-1475412826937183,1475412826937183,USD,"624,52",19-10-2025,19-10-2025,19,,,,,,,,
S-792950823476538,792950823476538,USD,"231,58",19-10-2025,19-10-2025,19,,,,,,,,
GOODADS 9642 712,1409773957820694,USD,"194,01",19-10-2025,19-10-2025,19,,,,,,,,
GOODADS 9642 710,804642772056246,USD,"16,63",19-10-2025,19-10-2025,19,,,,,,,,
GOODADS 9642 71,778407271709335,USD,"67,01",19-10-2025,19-10-2025,19,,,,,,,,
GOODADS 9642 709,1205001028316948,USD,"80,58",19-10-2025,19-10-2025,19,,,,,,,,
S-1234,1550580192739649,USD,"134,22",19-10-2025,19-10-2025,19,,,,,,,,
S-1234,801898182254409,USD,"381,04",19-10-2025,19-10-2025,19,,,,,,,,
S-1234,8939406019516865,USD,"1.719,63",19-10-2025,19-10-2025,19,,,,,,,,
S-1234,661696550323977,USD,"71,56",19-10-2025,19-10-2025,19,,,,,,,,
2k5 212969,2091548421615940,USD,"902,98",19-10-2025,19-10-2025,19,,,,,,,,
2k5 311090,1520440998983432,USD,"557,22",19-10-2025,19-10-2025,19,,,,,,,,
2k5 645311,648503518327231,USD,"85,01",19-10-2025,19-10-2025,19,,,,,,,,
2k5 806453,1297663932098704,USD,"98,30",19-10-2025,19-10-2025,19,,,,,,,,
2k5 138735,3084745028373682,USD,"105,17",19-10-2025,19-10-2025,19,,,,,,,,
2k5 964003,1118340397159341,USD,"95,42",19-10-2025,19-10-2025,19,,,,,,,,
2k5 523151,806022181789608,USD,"6,16",19-10-2025,19-10-2025,19,,,,,,,,
2k5 775308,798491009249288,USD,"0,10",19-10-2025,19-10-2025,19,,,,,,,,
2k5 888077,1351868196272500,USD,"10,50",19-10-2025,19-10-2025,19,,,,,,,,
2k5 187427,24659207560414196,USD,"424,38",19-10-2025,19-10-2025,19,,,,,,,,
2k5 996263,2554739618221463,USD,"439,27",19-10-2025,19-10-2025,19,,,,,,,,
2k5 740581,810713571913562,USD,"530,19",19-10-2025,19-10-2025,19,,,,,,,,
2k5 269429,809854471431860,USD,"207,65",19-10-2025,19-10-2025,19,,,,,,,,
PB2,813610344679630,USD,"344,95",19-10-2025,19-10-2025,19,,,,,,,,
PB1,786969170988377,USD,"74,73",19-10-2025,19-10-2025,19,,,,,,,,
PB3,1231564968732194,USD,"149,87",19-10-2025,19-10-2025,19,,,,,,,,
2k5 255391,1140137537444096,USD,"107,66",19-10-2025,19-10-2025,19,,,,,,,,
2k5 499561,3176514695839161,USD,"178,59",19-10-2025,19-10-2025,19,,,,,,,,
2k5 792295,809947708252124,USD,"128,36",19-10-2025,19-10-2025,19,,,,,,,,
2k5 322531,2194683311000533,USD,"126,27",19-10-2025,19-10-2025,19,,,,,,,,
2k5 690731,829475802855136,USD,"115,38",19-10-2025,19-10-2025,19,,,,,,,,
KH4,3335701009929106,USD,"144,54",19-10-2025,19-10-2025,19,,,,,,,,
2k5 710515,2555624584792972,USD,"248,38",19-10-2025,19-10-2025,19,,,,,,,,
2k5 319417,1139500154940665,USD,"204,94",19-10-2025,19-10-2025,19,,,,,,,,
2k5 601565,1903135743574771,USD,"195,15",19-10-2025,19-10-2025,19,,,,,,,,
2k5 669235,1071898081688172,USD,"252,25",19-10-2025,19-10-2025,19,,,,,,,,
RoiBogdan 62 10.11 1,1155395439839078,USD,"72,32",19-10-2025,19-10-2025,19,,,,,,,,
Foster 7 12.10 2,2331403557294746,USD,"5,44",19-10-2025,19-10-2025,19,,,,,,,,
Foster 7 12.10 1,4058693491012697,USD,"62,83",19-10-2025,19-10-2025,19,,,,,,,,
RoiBogdan 43 using 8,1545970296845285,USD,"95,52",19-10-2025,19-10-2025,19,,,,,,,,
S - 260167,1128780266017968,USD,"94,39",19-10-2025,19-10-2025,19,,,,,,,,
S - 409358,1286320606510226,USD,"266,58",19-10-2025,19-10-2025,19,,,,,,,,
S - 185932,1082487957301110,USD,"235,43",19-10-2025,19-10-2025,19,,,,,,,,
S - 688994,1505862443897082,USD,"169,21",19-10-2025,19-10-2025,19,,,,,,,,
S - 165960,650247447862449,USD,"414,26",19-10-2025,19-10-2025,19,,,,,,,,
S - 203106,24660939900199085,USD,"127,97",19-10-2025,19-10-2025,19,,,,,,,,
S - 863906,901038042458259,USD,"153,57",19-10-2025,19-10-2025,19,,,,,,,,
2k5 733272,1351615116393293,USD,"11,27",19-10-2025,19-10-2025,19,,,,,,,,
2k5 588457,1954886701746392,USD,"102,44",19-10-2025,19-10-2025,19,,,,,,,,
2k5 944484,1214312283844282,USD,"34,40",19-10-2025,19-10-2025,19,,,,,,,,
2k5 131236,1466536724603477,USD,"59,84",19-10-2025,19-10-2025,19,,,,,,,,
2k5 946059,1330604238428464,USD,"1,17",19-10-2025,19-10-2025,19,,,,,,,,
S-1442188756856469,1442188756856469,USD,"12,85",19-10-2025,19-10-2025,19,,,,,,,,
S-1446333469802478,1446333469802478,USD,"63,86",19-10-2025,19-10-2025,19,,,,,,,,
2k5 351480,791180313664816,USD,"0,01",19-10-2025,19-10-2025,19,,,,,,,,
2k5 343063,1705297146813378,USD,"423,27",19-10-2025,19-10-2025,19,,,,,,,,
2k5 373199,1610576043249913,USD,"552,91",19-10-2025,19-10-2025,19,,,,,,,,
2k5 363520,1466615677886323,USD,"241,16",19-10-2025,19-10-2025,19,,,,,,,,
2k5 992150,831135542909221,USD,"150,07",19-10-2025,19-10-2025,19,,,,,,,,
2k5 443539,1146879090876560,USD,"1.283,79",19-10-2025,19-10-2025,19,,,,,,,,
Blaster,2000122514145423,USD,"848,33",19-10-2025,19-10-2025,19,,,,,,,,
Blaster,1470811134190377,USD,"1.204,40",19-10-2025,19-10-2025,19,,,,,,,,
GOODADS 9642 309,1240627514416440,USD,"49,15",19-10-2025,19-10-2025,19,,,,,,,,
GOODADS 9642 308,1375363870680541,USD,"42,69",19-10-2025,19-10-2025,19,,,,,,,,
S-1859741144613251,1859741144613251,USD,"438,66",19-10-2025,19-10-2025,19,,,,,,,,
GOODADS 9642 296,839425945916881,USD,"0,17",19-10-2025,19-10-2025,19,,,,,,,,
GOODADS 9642 295,1501840620953580,USD,"0,74",19-10-2025,19-10-2025,19,,,,,,,,
GOODADS 9642 294,686691084458188,USD,"1,29",19-10-2025,19-10-2025,19,,,,,,,,
K - 9642 288,2932538020276889,USD,"30,64",19-10-2025,19-10-2025,19,,,,,,,,
S - 48930,1521620745507760,USD,"27,48",19-10-2025,19-10-2025,19,,,,,,,,
S - 48931,1521663469251264,USD,"22,79",19-10-2025,19-10-2025,19,,,,,,,,
S - 48932,1521709055846343,USD,"109,73",19-10-2025,19-10-2025,19,,,,,,,,
GOODADS 9642 246,1525224932169896,USD,"12,04",19-10-2025,19-10-2025,19,,,,,,,,
GOODADS 9642 245,1320699919414486,USD,"16,58",19-10-2025,19-10-2025,19,,,,,,,,
GOODADS 9642 244,648763594953651,USD,"127,93",19-10-2025,19-10-2025,19,,,,,,,,
BM 347281 93,1067732088773615,USD,"118,66",19-10-2025,19-10-2025,19,,,,,,,,
BM 347281 92,1755650894988230,USD,"45,88",19-10-2025,19-10-2025,19,,,,,,,,
BM 347281 88,1313614832960186,USD,"16,61",19-10-2025,19-10-2025,19,,,,,,,,
BM 347281 235,31497157653261453,USD,"181,81",19-10-2025,19-10-2025,19,,,,,,,,
BM 347281 234,1012057244328622,USD,"42,50",19-10-2025,19-10-2025,19,,,,,,,,
DT Agency 4080 139,2086069041798994,USD,"58,75",19-10-2025,19-10-2025,19,,,,,,,,
DT Agency 8105 68,4069243530001586,USD,"109,27",19-10-2025,19-10-2025,19,,,,,,,,
DT Agency 4080 582,4069324996612532,USD,"111,79",19-10-2025,19-10-2025,19,,,,,,,,
DT Agency 8105 309,4076822915961525,USD,"75,76",19-10-2025,19-10-2025,19,,,,,,,,
DT Agency 4080 292,4076838802567277,USD,"86,67",19-10-2025,19-10-2025,19,,,,,,,,
DT Agency 4080 1241,4077321812521241,USD,"129,12",19-10-2025,19-10-2025,19,,,,,,,,
DT Agency 8105 465,4105869756335878,USD,"6,04",19-10-2025,19-10-2025,19,,,,,,,,
lele1610,4141285872811099,USD,"8,17",19-10-2025,19-10-2025,19,,,,,,,,
S-582579061549770,582579061549770,USD,"489,61",19-10-2025,19-10-2025,19,,,,,,,,
S-1234,648154154754994,USD,"38,34",19-10-2025,19-10-2025,19,,,,,,,,
S-1234,648579981385920,USD,"39,57",19-10-2025,19-10-2025,19,,,,,,,,
S-1234,650046371219430,USD,"10,40",19-10-2025,19-10-2025,19,,,,,,,,
S-1234,651071961117690,USD,"58,43",19-10-2025,19-10-2025,19,,,,,,,,
S-1234,651717454661561,USD,"48,51",19-10-2025,19-10-2025,19,,,,,,,,
S - 4080 1646,659174226873355,USD,"21,89",19-10-2025,19-10-2025,19,,,,,,,,
S - 45612,797116566513744,USD,"114,23",19-10-2025,19-10-2025,19,,,,,,,,
S - 45613,781495174857942,USD,"179,22",19-10-2025,19-10-2025,19,,,,,,,,
S - 45616,837265565631712,USD,"0,12",19-10-2025,19-10-2025,19,,,,,,,,
S - 45617,1874038373151249,USD,"176,55",19-10-2025,19-10-2025,19,,,,,,,,
S - 45618,2298417403933008,USD,"43,33",19-10-2025,19-10-2025,19,,,,,,,,
S - 45619,666426136510391,USD,"38,42",19-10-2025,19-10-2025,19,,,,,,,,
S- 0025,682457927671433,USD,"174,38",19-10-2025,19-10-2025,19,,,,,,,,
S - 320705 832,24549845644625855,USD,"13,50",19-10-2025,19-10-2025,19,,,,,,,,
S - 320705 831,1292277998760397,USD,"26,67",19-10-2025,19-10-2025,19,,,,,,,,
25,675986998406180,USD,"2,45",19-10-2025,19-10-2025,19,,,,,,,,
S -320705,1341592903987934,USD,"197,26",19-10-2025,19-10-2025,19,,,,,,,,
S - 320705,2001195773987107,USD,"135,40",19-10-2025,19-10-2025,19,,,,,,,,
BM 320705 847,3014254922087774,USD,"82,07",19-10-2025,19-10-2025,19,,,,,,,,
BM 320705 842,1173907711223192,USD,"42,22",19-10-2025,19-10-2025,19,,,,,,,,
BM 320705 840,1966896930829148,USD,"87,97",19-10-2025,19-10-2025,19,,,,,,,,
BM 320705 836,690296013461903,USD,"14,67",19-10-2025,19-10-2025,19,,,,,,,,
K - 320705 851,1038784028231277,USD,"0,31",19-10-2025,19-10-2025,19,,,,,,,,
K - 320705 850,1970426473792435,USD,"44,24",19-10-2025,19-10-2025,19,,,,,,,,
S-1234,787845153956489,USD,"7,26",19-10-2025,19-10-2025,19,,,,,,,,
S-1234,788015727170501,USD,"3,55",19-10-2025,19-10-2025,19,,,,,,,,
GOODADS 3676 611,989883166614388,USD,"2,25",19-10-2025,19-10-2025,19,,,,,,,,
GOODADS 9642 241,1048409187238463,USD,"454,87",19-10-2025,19-10-2025,19,,,,,,,,
GOODADS 9642 24,795425260146010,USD,"102,75",19-10-2025,19-10-2025,19,,,,,,,,
GOODADS 9642 226,1485034429373317,USD,"17,48",19-10-2025,19-10-2025,19,,,,,,,,
GOODADS 9642 218,696619286107664,USD,"98,78",19-10-2025,19-10-2025,19,,,,,,,,
Solo 2 1,1285714716177530,USD,"0,28",19-10-2025,19-10-2025,19,,,,,,,,
12 315119,1311036200716813,USD,"752,51",19-10-2025,19-10-2025,19,,,,,,,,
12 363561,827927549916469,USD,"194,40",19-10-2025,19-10-2025,19,,,,,,,,
12 247181,2645885902438108,USD,"304,60",19-10-2025,19-10-2025,19,,,,,,,,
12 226707,2294689890977076,USD,"127,90",19-10-2025,19-10-2025,19,,,,,,,,
12 246327,786763147586043,USD,"173,48",19-10-2025,19-10-2025,19,,,,,,,,
12 311056,662471620246671,USD,"118,36",19-10-2025,19-10-2025,19,,,,,,,,
2k5 390071,770109245902191,USD,"0,01",19-10-2025,19-10-2025,19,,,,,,,,
RoiBogdan 55 1,1319593809708789,USD,"51,69",19-10-2025,19-10-2025,19,,,,,,,,
S - 45613457899,2081300306018246,USD,"115,82",19-10-2025,19-10-2025,19,,,,,,,,
S - 45613457901,1272886357868601,USD,"88,02",19-10-2025,19-10-2025,19,,,,,,,,
S - 45613457902,835106939188430,USD,"118,46",19-10-2025,19-10-2025,19,,,,,,,,
S - 45613457903,1443931726839056,USD,"25,29",19-10-2025,19-10-2025,19,,,,,,,,
S - 45613457906,790974873822418,USD,"2,14",19-10-2025,19-10-2025,19,,,,,,,,
S - 45613457907,1319402209726032,USD,"3,09",19-10-2025,19-10-2025,19,,,,,,,,
S - 45613457912,670435602772890,USD,"0,03",19-10-2025,19-10-2025,19,,,,,,,,
S - 45613457913,1096677422535270,USD,"57,82",19-10-2025,19-10-2025,19,,,,,,,,
s 540,1422953869611775,USD,"11,92",19-10-2025,19-10-2025,19,,,,,,,,
S - 6808,4247701905498484,USD,"0,01",19-10-2025,19-10-2025,19,,,,,,,,
S - 6813,24460238517002690,USD,"468,91",19-10-2025,19-10-2025,19,,,,,,,,
S - 6814,804016385912409,USD,"337,51",19-10-2025,19-10-2025,19,,,,,,,,
S - 6815,1914265922468454,USD,"534,03",19-10-2025,19-10-2025,19,,,,,,,,
GOODADS 9642 111,808879584837030,USD,"320,13",19-10-2025,19-10-2025,19,,,,,,,,
GOODADS 9642 110,1323948556178912,USD,"222,14",19-10-2025,19-10-2025,19,,,,,,,,
GOODADS 9642 11,1109077147872685,USD,"236,05",19-10-2025,19-10-2025,19,,,,,,,,
GOODADS 9642 109,1283869873542501,USD,"177,38",19-10-2025,19-10-2025,19,,,,,,,,
