name_acc,id_acc,currency_acc,spend,date1,date2,day,note,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
S - 16641,485521854646635,USD,329.53,17-10-2025,17-10-2025,17,,,,,,,,
SD Agency - 16646,1952333832172721,USD,113.19,17-10-2025,17-10-2025,17,,,,,,,,
S - 68081,740175725091358,USD,41.08,17-10-2025,17-10-2025,17,,,,,,,,
S - 68082,741959898360851,USD,37.29,17-10-2025,17-10-2025,17,,,,,,,,
462,1460313005393478,USD,146.77,17-10-2025,17-10-2025,17,,,,,,,,
461,3989266281314975,USD,31.29,17-10-2025,17-10-2025,17,,,,,,,,
459,1186410166621275,USD,12.6,17-10-2025,17-10-2025,17,,,,,,,,
456,1029347935949400,USD,235.99,17-10-2025,17-10-2025,17,,,,,,,,
SD Agency - 16651,1420026272679075,USD,69.54,17-10-2025,17-10-2025,17,,,,,,,,
SD Agency - 16654,1082475473756030,USD,95.44,17-10-2025,17-10-2025,17,,,,,,,,
SD Agency - 16656,495894960249092,USD,19.52,17-10-2025,17-10-2025,17,,,,,,,,
552,725961189811522,USD,0.43,17-10-2025,17-10-2025,17,,,,,,,,
550,1819354422298796,USD,172.43,17-10-2025,17-10-2025,17,,,,,,,,
548,3113207115512258,USD,260.13,17-10-2025,17-10-2025,17,,,,,,,,
546,1227821905237781,USD,109.34,17-10-2025,17-10-2025,17,,,,,,,,
544,2259390084491882,USD,78.54,17-10-2025,17-10-2025,17,,,,,,,,
223,1618412652879229,USD,40.6,17-10-2025,17-10-2025,17,,,,,,,,
126,1994567237618570,USD,0.39,17-10-2025,17-10-2025,17,,,,,,,,
123,1761648061088701,USD,9.54,17-10-2025,17-10-2025,17,,,,,,,,
S - 547,558443987275509,USD,0.03,17-10-2025,17-10-2025,17,,,,,,,,
S - 509,676279278427938,USD,0.02,17-10-2025,17-10-2025,17,,,,,,,,
406,1770976440181456,USD,55.73,17-10-2025,17-10-2025,17,,,,,,,,
405,1820856521811821,USD,210.46,17-10-2025,17-10-2025,17,,,,,,,,
403,1940076486811607,USD,0.69,17-10-2025,17-10-2025,17,,,,,,,,
Visa · 9164,2185095301926933,USD,41.53,17-10-2025,17-10-2025,17,,,,,,,,
422,1254909456273444,USD,0.01,17-10-2025,17-10-2025,17,,,,,,,,
1193759142770981,1193759142770981,USD,137.37,17-10-2025,17-10-2025,17,,,,,,,,
2472485509774915,2472485509774915,USD,150.92,17-10-2025,17-10-2025,17,,,,,,,,
706294052251922,706294052251922,USD,17.48,17-10-2025,17-10-2025,17,,,,,,,,
1407395073794972,1407395073794972,USD,17.07,17-10-2025,17-10-2025,17,,,,,,,,
1411333923342355,1411333923342355,USD,174.07,17-10-2025,17-10-2025,17,,,,,,,,
414,3913078645673818,USD,1835.59,17-10-2025,17-10-2025,17,,,,,,,,
380,671855952683651,USD,129.82,17-10-2025,17-10-2025,17,,,,,,,,
S - 375,3978503425731519,USD,129.03,17-10-2025,17-10-2025,17,,,,,,,,
S - 373,1035804998535385,USD,171.93,17-10-2025,17-10-2025,17,,,,,,,,
369,1117952553688271,USD,104.8,17-10-2025,17-10-2025,17,,,,,,,,
368,573598375730896,USD,122.8,17-10-2025,17-10-2025,17,,,,,,,,
364,1669676610345414,USD,90.35,17-10-2025,17-10-2025,17,,,,,,,,
356,730133879494364,USD,17.5,17-10-2025,17-10-2025,17,,,,,,,,
350,721686783967497,USD,40.27,17-10-2025,17-10-2025,17,,,,,,,,
348,2854886444699576,USD,50.43,17-10-2025,17-10-2025,17,,,,,,,,
S - 362,1626045211579971,USD,789.82,17-10-2025,17-10-2025,17,,,,,,,,
S -3333,4036678346544715,USD,389.09,17-10-2025,17-10-2025,17,,,,,,,,
S - 3309,737869358751729,USD,3567.26,17-10-2025,17-10-2025,17,,,,,,,,
S - 58378,1188669392663802,VND,124.52,17-10-2025,17-10-2025,17,,,,,,,,
S - 43981,1838630330283038,VND,64.61,17-10-2025,17-10-2025,17,,,,,,,,
S-4319,1491053808584319,USD,0.03,17-10-2025,17-10-2025,17,,,,,,,,
S-0806,519607917870806,USD,15.21,17-10-2025,17-10-2025,17,,,,,,,,
S-1637,1171706433941637,USD,238.78,17-10-2025,17-10-2025,17,,,,,,,,
S-8126,9602992553058126,USD,120.9,17-10-2025,17-10-2025,17,,,,,,,,
S-7505,2488123814857505,USD,162.74,17-10-2025,17-10-2025,17,,,,,,,,
S-2710,606519212222710,USD,1.14,17-10-2025,17-10-2025,17,,,,,,,,
S-7330,687515320507330,USD,83.45,17-10-2025,17-10-2025,17,,,,,,,,
S - 38392,731033516243319,USD,169.44,17-10-2025,17-10-2025,17,,,,,,,,
S - 40213,1146281696987212,USD,40.83,17-10-2025,17-10-2025,17,,,,,,,,
313,1350780095991467,USD,162.36,17-10-2025,17-10-2025,17,,,,,,,,
332,1805379596711954,USD,210.4,17-10-2025,17-10-2025,17,,,,,,,,
319,1081546537455736,USD,12.16,17-10-2025,17-10-2025,17,,,,,,,,
385,1257563899410793,USD,38.14,17-10-2025,17-10-2025,17,,,,,,,,
281,1252881099766161,USD,144.03,17-10-2025,17-10-2025,17,,,,,,,,
280,676860208445380,USD,39.53,17-10-2025,17-10-2025,17,,,,,,,,
279,3977277542588697,USD,37.38,17-10-2025,17-10-2025,17,,,,,,,,
278,1113190684170984,USD,14.24,17-10-2025,17-10-2025,17,,,,,,,,
Visa · 4047,1667711947171124,USD,10.87,17-10-2025,17-10-2025,17,,,,,,,,
724417577123326,724417577123326,USD,132.64,17-10-2025,17-10-2025,17,,,,,,,,
S - 12321322,1249723273161379,USD,0.2,17-10-2025,17-10-2025,17,,,,,,,,
S - 12321324,1293704145513188,USD,239.85,17-10-2025,17-10-2025,17,,,,,,,,
S - 12321332,1439723177471550,USD,107.07,17-10-2025,17-10-2025,17,,,,,,,,
SD Agency - 16682,1868686127320692,USD,133.85,17-10-2025,17-10-2025,17,,,,,,,,
SD Agency - 16683,1210020537332436,USD,73.99,17-10-2025,17-10-2025,17,,,,,,,,
SD Agency - 16685,699080716412637,USD,28.77,17-10-2025,17-10-2025,17,,,,,,,,
SD Agency - 16689,1764634377481566,USD,49.84,17-10-2025,17-10-2025,17,,,,,,,,
SD Agency - 16690,1707768746510276,USD,239.51,17-10-2025,17-10-2025,17,,,,,,,,
239,599837563140066,USD,0.02,17-10-2025,17-10-2025,17,,,,,,,,
S - 22932,1758082778472957,USD,47.11,17-10-2025,17-10-2025,17,,,,,,,,
222,2023106668219186,USD,598.26,17-10-2025,17-10-2025,17,,,,,,,,
179,679343121924942,USD,49.96,17-10-2025,17-10-2025,17,,,,,,,,
177,2762147473985636,USD,52.86,17-10-2025,17-10-2025,17,,,,,,,,
176,1645280786173393,USD,192.55,17-10-2025,17-10-2025,17,,,,,,,,
174,722709170177122,USD,149.77,17-10-2025,17-10-2025,17,,,,,,,,
172,1213734283580796,USD,181.19,17-10-2025,17-10-2025,17,,,,,,,,
S - 3123124126,1236893204890341,USD,234.54,17-10-2025,17-10-2025,17,,,,,,,,
S - 3123124132,948651210588962,USD,61.37,17-10-2025,17-10-2025,17,,,,,,,,
S - 3123124137,4025505837706014,USD,25.03,17-10-2025,17-10-2025,17,,,,,,,,
211,1006999401585469,USD,50.43,17-10-2025,17-10-2025,17,,,,,,,,
161,1276943560810682,USD,412.49,17-10-2025,17-10-2025,17,,,,,,,,
160,9971898002867495,USD,106.06,17-10-2025,17-10-2025,17,,,,,,,,
141,708640868786414,USD,67.54,17-10-2025,17-10-2025,17,,,,,,,,
140,9910689955714553,USD,59.62,17-10-2025,17-10-2025,17,,,,,,,,
139,1204343574229461,USD,2.23,17-10-2025,17-10-2025,17,,,,,,,,
136,2641585422849876,USD,29.26,17-10-2025,17-10-2025,17,,,,,,,,
133,1208926477096815,USD,127.77,17-10-2025,17-10-2025,17,,,,,,,,
132,631007303321716,USD,116.5,17-10-2025,17-10-2025,17,,,,,,,,
120,1832226817557393,USD,117.14,17-10-2025,17-10-2025,17,,,,,,,,
119,1598224984185763,USD,166.42,17-10-2025,17-10-2025,17,,,,,,,,
118,634565792933008,USD,140.27,17-10-2025,17-10-2025,17,,,,,,,,
108,580096401789416,USD,150.25,17-10-2025,17-10-2025,17,,,,,,,,
97,660182853448947,USD,47.65,17-10-2025,17-10-2025,17,,,,,,,,
96,997498755787685,USD,22.79,17-10-2025,17-10-2025,17,,,,,,,,
92,484541628019782,USD,32.26,17-10-2025,17-10-2025,17,,,,,,,,
89,544969962000595,USD,300.28,17-10-2025,17-10-2025,17,,,,,,,,
S - XXX 2,684057034228771,USD,781.21,17-10-2025,17-10-2025,17,,,,,,,,
S - XXX 1,1860045048180751,USD,222.94,17-10-2025,17-10-2025,17,,,,,,,,
85,1380635683207662,USD,193.11,17-10-2025,17-10-2025,17,,,,,,,,
76,2543207422684274,USD,0.48,17-10-2025,17-10-2025,17,,,,,,,,
59,2997166593776397,USD,20.54,17-10-2025,17-10-2025,17,,,,,,,,
57,1365703437853200,USD,63.93,17-10-2025,17-10-2025,17,,,,,,,,
55,667159932835150,USD,79.2,17-10-2025,17-10-2025,17,,,,,,,,
529,709252285169943,USD,179.88,17-10-2025,17-10-2025,17,,,,,,,,
S - 12312313,1302829218056889,USD,17.52,17-10-2025,17-10-2025,17,,,,,,,,
S - 12312320,1506898140442992,USD,255.97,17-10-2025,17-10-2025,17,,,,,,,,
S - 00912,1035136362007096,VND,155.87,17-10-2025,17-10-2025,17,,,,,,,,
Visa · 3999,600902142945982,VND,34.26,17-10-2025,17-10-2025,17,,,,,,,,
Visa · 4583 - 0 VND,1586254922195937,VND,0.28,17-10-2025,17-10-2025,17,,,,,,,,
Visa · 4005 - 0 VND,1853916195374959,VND,9.15,17-10-2025,17-10-2025,17,,,,,,,,
soăn 43,1252701826333722,USD,297.07,17-10-2025,17-10-2025,17,,,,,,,,
soăn 41,1088523746493603,USD,107.8,17-10-2025,17-10-2025,17,,,,,,,,
soăn 39,1049287677350874,USD,146.39,17-10-2025,17-10-2025,17,,,,,,,,
soăn 28,1725153794770330,USD,30.68,17-10-2025,17-10-2025,17,,,,,,,,
soăn 26,2481622708882647,USD,69.47,17-10-2025,17-10-2025,17,,,,,,,,
soăn 24,2082523448903441,USD,26.87,17-10-2025,17-10-2025,17,,,,,,,,
S - 3216,1509178890246747,USD,8.13,17-10-2025,17-10-2025,17,,,,,,,,
S - 65434,752801970656855,USD,16.47,17-10-2025,17-10-2025,17,,,,,,,,
S - 3218,1181794123716236,USD,380.86,17-10-2025,17-10-2025,17,,,,,,,,
S - 65439,593110616937959,USD,124.41,17-10-2025,17-10-2025,17,,,,,,,,
Rodion 17.8 0,4164331333852855,USD,627.13,17-10-2025,17-10-2025,17,,,,,,,,
S - 928829,1008238281135147,USD,464.65,17-10-2025,17-10-2025,17,,,,,,,,
699404049543782,699404049543782,USD,303.29,17-10-2025,17-10-2025,17,,,,,,,,
S - 39820,23929299560019708,USD,1115.08,17-10-2025,17-10-2025,17,,,,,,,,
S - 019292,1425093275470264,USD,31.49,17-10-2025,17-10-2025,17,,,,,,,,
S -09911,584277121396008,USD,35.91,17-10-2025,17-10-2025,17,,,,,,,,
S - 28282,4199461940381496,USD,50.1,17-10-2025,17-10-2025,17,,,,,,,,
S - 3311,585388497661296,USD,31.38,17-10-2025,17-10-2025,17,,,,,,,,
S - 2332,749608654304594,USD,3.71,17-10-2025,17-10-2025,17,,,,,,,,
SD Agency - 16076,1398468501208207,USD,345.54,17-10-2025,17-10-2025,17,,,,,,,,
S - 16078,1390817235505128,USD,219.11,17-10-2025,17-10-2025,17,,,,,,,,
S - 16081,590581073698934,USD,142.03,17-10-2025,17-10-2025,17,,,,,,,,
S - 82828,1101622685200992,USD,917.39,17-10-2025,17-10-2025,17,,,,,,,,
702279318921849,702279318921849,USD,70.49,17-10-2025,17-10-2025,17,,,,,,,,
1069558277866546,1069558277866546,USD,51.8,17-10-2025,17-10-2025,17,,,,,,,,
739640199001925,739640199001925,USD,47.56,17-10-2025,17-10-2025,17,,,,,,,,
soăn 43,727247809704754,USD,865.75,17-10-2025,17-10-2025,17,,,,,,,,
soăn 36,1244912577184943,USD,310.53,17-10-2025,17-10-2025,17,,,,,,,,
soăn 34,1216044320219696,USD,61.32,17-10-2025,17-10-2025,17,,,,,,,,
soăn 27,1436749550797665,PHP,130.39,17-10-2025,17-10-2025,17,,,,,,,,
soăn 26,1726521798256317,USD,392.22,17-10-2025,17-10-2025,17,,,,,,,,
S - 81233,1353622299077292,USD,93.22,17-10-2025,17-10-2025,17,,,,,,,,
lele118,1463213161335867,USD,509.82,17-10-2025,17-10-2025,17,,,,,,,,
lele118,2274305639633549,USD,78.24,17-10-2025,17-10-2025,17,,,,,,,,
S-5766,1269685244775766,USD,177.07,17-10-2025,17-10-2025,17,,,,,,,,
S - 2839,4148458872147701,USD,117.27,17-10-2025,17-10-2025,17,,,,,,,,
S - 272983,1214509073789538,USD,154.44,17-10-2025,17-10-2025,17,,,,,,,,
S - 26839,2037437726997532,USD,70.23,17-10-2025,17-10-2025,17,,,,,,,,
S - 38838,1686052922096929,USD,54.21,17-10-2025,17-10-2025,17,,,,,,,,
S - 92838,495944250246867,USD,109.49,17-10-2025,17-10-2025,17,,,,,,,,
S - 38383,1499059401078902,USD,2875.98,17-10-2025,17-10-2025,17,,,,,,,,
S - XXX 0,858226009241846,USD,784.29,17-10-2025,17-10-2025,17,,,,,,,,
740480202636992,740480202636992,USD,63.29,17-10-2025,17-10-2025,17,,,,,,,,
S - 76088,703888148553943,USD,106.23,17-10-2025,17-10-2025,17,,,,,,,,
SD Agency - 75390,694440212800110,USD,88.32,17-10-2025,17-10-2025,17,,,,,,,,
S - 25226,391797896625060,USD,973.82,17-10-2025,17-10-2025,17,,,,,,,,
S - 2171,389410643602171,USD,427.64,17-10-2025,17-10-2025,17,,,,,,,,
S - 355497127190204,355497127190204,USD,51.73,17-10-2025,17-10-2025,17,,,,,,,,
S - 23541,344875158306108,USD,91.79,17-10-2025,17-10-2025,17,,,,,,,,
SD Agency - 31647,2123973334631645,USD,69.45,17-10-2025,17-10-2025,17,,,,,,,,
S - 1003,208255218978486,TRY,70.11,17-10-2025,17-10-2025,17,,,,,,,,
SD Agency - 72373,1465425244024229,USD,118.65,17-10-2025,17-10-2025,17,,,,,,,,
1379501686270898,1379501686270898,USD,133.39,17-10-2025,17-10-2025,17,,,,,,,,
S - 1002,1004334343743579,USD,106.0,17-10-2025,17-10-2025,17,,,,,,,,
S - 2315,10202795584195453,EUR,189.96,17-10-2025,17-10-2025,17,,,,,,,,
S - 4892,550693750457631,USD,56.89,17-10-2025,17-10-2025,17,,,,,,,,
S- 4565,659356299664216,MXN,94.32,17-10-2025,17-10-2025,17,,,,,,,,
s 679,901149177905679,USD,65.22,17-10-2025,17-10-2025,17,,,,,,,,
PH 9515,736083301439515,USD,399.0,17-10-2025,17-10-2025,17,,,,,,,,
768635656888263,768635656888263,MXN,11.97,17-10-2025,17-10-2025,17,,,,,,,,
TL 432,750720506444862,USD,59.72,17-10-2025,17-10-2025,17,,,,,,,,
316,644845491566015,USD,16.3,17-10-2025,17-10-2025,17,,,,,,,,
S - Raze5 6,554170472481303,USD,3376.12,17-10-2025,17-10-2025,17,,,,,,,,
2k5 279817,3676840269112748,USD,187.87,17-10-2025,17-10-2025,17,,,,,,,,
CN 283648391832303,283648391832303,VND,3.68,17-10-2025,17-10-2025,17,,,,,,,,
2k5 343063,1705297146813378,USD,397.66,17-10-2025,17-10-2025,17,,,,,,,,
S - Raze1 3,1532729290488434,EUR,177.66,17-10-2025,17-10-2025,17,,,,,,,,
TL 98,1532717330904479,USD,210.02,17-10-2025,17-10-2025,17,,,,,,,,
CN 131813107186649,131813107186649,USD,168.91,17-10-2025,17-10-2025,17,,,,,,,,
S-1234,1283497126627851,USD,78.39,17-10-2025,17-10-2025,17,,,,,,,,
S - 9875,296645441296353,EUR,1561.64,17-10-2025,17-10-2025,17,,,,,,,,
S - 1447,483879852375681,MXN,158.85,17-10-2025,17-10-2025,17,,,,,,,,
S1,1136546493965718,MXN,131.58,17-10-2025,17-10-2025,17,,,,,,,,
S-1234,1445286539813123,USD,223.86,17-10-2025,17-10-2025,17,,,,,,,,
,543866380592854,,24.23,17-10-2025,17-10-2025,17,,,,,,,,
VI59,286735751057852,USD,156.22,18-10-2025,18-10-2025,18,,N18,,,,,,
lele119,666240538789477,USD,91.86,18-10-2025,18-10-2025,18,,,,,,,,
VI67,747168356871672,USD,156.53,18-10-2025,18-10-2025,18,,,,,,,,
lele119,732655795633758,USD,28.63,18-10-2025,18-10-2025,18,,,,,,,,
lele119,2166069077059741,USD,2.91,18-10-2025,18-10-2025,18,,,,,,,,
lele119,7554757801225473,USD,1267.04,18-10-2025,18-10-2025,18,,,,,,,,
lele119,919071429599786,USD,3.04,18-10-2025,18-10-2025,18,,,,,,,,
VI38,906947064302281,USD,114.62,18-10-2025,18-10-2025,18,,,,,,,,
Spiderman 414,2131573163868312,USD,2004.56,18-10-2025,18-10-2025,18,,,,,,,,
Spiderman 528,1388296738472837,USD,179.42,18-10-2025,18-10-2025,18,,,,,,,,
Spiderman 530,413425824346480,USD,125.31,18-10-2025,18-10-2025,18,,,,,,,,
Spiderman 533,848503197019860,USD,108.61,18-10-2025,18-10-2025,18,,,,,,,,
Spiderman 766,395766892973273,USD,205.71,18-10-2025,18-10-2025,18,,,,,,,,
Spiderman 777,3715985642059545,USD,511.41,18-10-2025,18-10-2025,18,,,,,,,,
K - 15,8600111210106530,USD,287.77,18-10-2025,18-10-2025,18,,,,,,,,
S-1234,931183508548403,USD,444.25,18-10-2025,18-10-2025,18,,,,,,,,
S-1234,560762090144698,USD,4839.05,18-10-2025,18-10-2025,18,,,,,,,,
VI56,2242621699444177,USD,168.91,18-10-2025,18-10-2025,18,,,,,,,,
VI29,573734938894612,USD,77.24,18-10-2025,18-10-2025,18,,,,,,,,
S - Raze2 0,464522095383654,USD,644.31,18-10-2025,18-10-2025,18,,,,,,,,
S-2222,1016768912982222,USD,64.04,18-10-2025,18-10-2025,18,,,,,,,,
Kyoung Tae Park,401112523288326,KRW,3.31,18-10-2025,18-10-2025,18,,,,,,,,
S - 123,946479090994478,USD,64.16,18-10-2025,18-10-2025,18,,,,,,,,
S - 123,670412265344008,USD,54.03,18-10-2025,18-10-2025,18,,,,,,,,
S - 123,1291677531892285,USD,22.18,18-10-2025,18-10-2025,18,,,,,,,,
S - 123,1688365645434303,USD,36.36,18-10-2025,18-10-2025,18,,,,,,,,
S-1234,937488468550504,USD,56.23,18-10-2025,18-10-2025,18,,,,,,,,
S - 129112,936176982042793,USD,222.75,18-10-2025,18-10-2025,18,,,,,,,,
S-5645,606589652185645,USD,1588.67,18-10-2025,18-10-2025,18,,,,,,,,
Q41,9415292545227601,USD,1.12,18-10-2025,18-10-2025,18,,,,,,,,
S-1339748123830065,1339748123830065,USD,47.7,18-10-2025,18-10-2025,18,,,,,,,,
s - 1529,620342263971710,USD,161.41,18-10-2025,18-10-2025,18,,,,,,,,
s - 1535,1330914041489642,USD,141.74,18-10-2025,18-10-2025,18,,,,,,,,
s - 9001,1840285256790584,USD,5.93,18-10-2025,18-10-2025,18,,,,,,,,
s - 1550,938929435108244,USD,62.92,18-10-2025,18-10-2025,18,,,,,,,,
1631,1041142831187504,USD,267.39,18-10-2025,18-10-2025,18,,,,,,,,
167,958536786255021,USD,34.34,18-10-2025,18-10-2025,18,,,,,,,,
Đã fix thuế 5,9327465010713664,USD,15.08,18-10-2025,18-10-2025,18,,,,,,,,
161,1289809638981497,PHP,28.02,18-10-2025,18-10-2025,18,,,,,,,,
1616,1353509682630154,PHP,12.89,18-10-2025,18-10-2025,18,,,,,,,,
235tusker 1,639779711545653,USD,41.12,18-10-2025,18-10-2025,18,,,,,,,,
235tusker 2,954759429182920,USD,158.06,18-10-2025,18-10-2025,18,,,,,,,,
S - 54193,1103429037877914,VND,294.34,18-10-2025,18-10-2025,18,,,,,,,,
S - 312312,1474393043259413,VND,423.07,18-10-2025,18-10-2025,18,,,,,,,,
S - 101,445122798061650,VND,255.56,18-10-2025,18-10-2025,18,,,,,,,,
S - 14174,520031850734987,VND,47.29,18-10-2025,18-10-2025,18,,,,,,,,
Watermelon - 1014,693628566233627,PHP,206.57,18-10-2025,18-10-2025,18,,,,,,,,
S-5879,1100284787815879,USD,68.42,18-10-2025,18-10-2025,18,,,,,,,,
S-9882,357368406929882,USD,47.17,18-10-2025,18-10-2025,18,,,,,,,,
Now 166,1378157462798693,USD,181.23,18-10-2025,18-10-2025,18,,,,,,,,
Now 169,1053199055902541,USD,122.44,18-10-2025,18-10-2025,18,,,,,,,,
S - 123,352963224149302,USD,20.96,18-10-2025,18-10-2025,18,,,,,,,,
ND 454 red,1134995081242990,USD,212.38,18-10-2025,18-10-2025,18,,,,,,,,
ND 461,285774144491512,USD,225.22,18-10-2025,18-10-2025,18,,,,,,,,
S - 78568,238210225978568,USD,105.55,18-10-2025,18-10-2025,18,,,,,,,,
S - 92610,255160527592610,USD,18.1,18-10-2025,18-10-2025,18,,,,,,,,
S - 93833,1592298554910960,USD,2442.99,18-10-2025,18-10-2025,18,,,,,,,,
S - 79932,1463028997581571,USD,554.0,18-10-2025,18-10-2025,18,,,,,,,,
S - 28228,3551533515061995,USD,2439.99,18-10-2025,18-10-2025,18,,,,,,,,
S- 859,1051579169446956,USD,46.08,18-10-2025,18-10-2025,18,,,,,,,,
VI33,6871749832937519,USD,180.91,18-10-2025,18-10-2025,18,,,,,,,,
S-1076373256834864,1076373256834864,USD,35.16,18-10-2025,18-10-2025,18,,,,,,,,
S-280665824656412,280665824656412,USD,22.56,18-10-2025,18-10-2025,18,,,,,,,,
S - 87100,382738037760478,USD,42.51,18-10-2025,18-10-2025,18,,,,,,,,
S - 15067,902658447985023,USD,1.32,18-10-2025,18-10-2025,18,,,,,,,,
S - 15082,1560045084761949,USD,8.38,18-10-2025,18-10-2025,18,,,,,,,,
S - 86535,341060012173118,USD,387.01,18-10-2025,18-10-2025,18,,,,,,,,
S - 86536,1111164169894815,USD,188.92,18-10-2025,18-10-2025,18,,,,,,,,
S - 86540,915213846666846,USD,34.31,18-10-2025,18-10-2025,18,,,,,,,,
S - 1224989,695100789376686,USD,22.05,18-10-2025,18-10-2025,18,,,,,,,,
S - 1225013,338540505728781,USD,21.42,18-10-2025,18-10-2025,18,,,,,,,,
1,318423827832933,USD,102.51,18-10-2025,18-10-2025,18,,,,,,,,
S - 313,2441155466076269,USD,420.89,18-10-2025,18-10-2025,18,,,,,,,,
S - 308,1332128754157041,USD,73.31,18-10-2025,18-10-2025,18,,,,,,,,
1161534858161480,1161534858161480,USD,24.04,18-10-2025,18-10-2025,18,,,,,,,,
S-092,251747947806551,USD,104.02,18-10-2025,18-10-2025,18,,,,,,,,
S-092,1430635654207313,USD,304.13,18-10-2025,18-10-2025,18,,,,,,,,
S-092,1107069996964712,USD,27.93,18-10-2025,18-10-2025,18,,,,,,,,
SD Agency - 20446,6996399367102255,USD,261.45,18-10-2025,18-10-2025,18,,,,,,,,
S - 10982,1049402182942135,USD,69.53,18-10-2025,18-10-2025,18,,,,,,,,
S - 15116,1379551479397492,USD,22.39,18-10-2025,18-10-2025,18,,,,,,,,
924795515661813,924795515661813,USD,98.07,18-10-2025,18-10-2025,18,,,,,,,,
854201073071291,854201073071291,USD,432.72,18-10-2025,18-10-2025,18,,,,,,,,
1028129641631391,1028129641631391,USD,9.11,18-10-2025,18-10-2025,18,,,,,,,,
S - 52649,775985824352649,USD,1376.86,18-10-2025,18-10-2025,18,,,,,,,,
S-855575009693751,855575009693751,USD,195.35,18-10-2025,18-10-2025,18,,,,,,,,
S-1633273780813849,1633273780813849,USD,17.28,18-10-2025,18-10-2025,18,,,,,,,,
S-1405752270149758,1405752270149758,USD,49.26,18-10-2025,18-10-2025,18,,,,,,,,
S - 123,1051136232804850,USD,203.16,18-10-2025,18-10-2025,18,,,,,,,,
S-347188351590521,347188351590521,USD,1250.79,18-10-2025,18-10-2025,18,,,,,,,,
S - 66193,1031601114809275,USD,26.78,18-10-2025,18-10-2025,18,,,,,,,,
S - 123213131,707385968032949,USD,126.47,18-10-2025,18-10-2025,18,,,,,,,,
S-7348,1413479899377348,USD,73.42,18-10-2025,18-10-2025,18,,,,,,,,
S-6750,329484699906750,USD,104.46,18-10-2025,18-10-2025,18,,,,,,,,
S-3067,2013000395753067,USD,466.41,18-10-2025,18-10-2025,18,,,,,,,,
S - 165499,305981485741917,USD,151.6,18-10-2025,18-10-2025,18,,,,,,,,
back 12,209813418865335,USD,290.93,18-10-2025,18-10-2025,18,,,,,,,,
Valorie 10 6,1035936230855988,USD,4.81,18-10-2025,18-10-2025,18,,,,,,,,
RoiBogdan 42 4.9 1,1324517414927279,USD,228.08,18-10-2025,18-10-2025,18,,,,,,,,
px 2 16.7 2,380669224330019,USD,106.67,18-10-2025,18-10-2025,18,,,,,,,,
lele294,2626915067484304,USD,62.6,18-10-2025,18-10-2025,18,,,,,,,,
BAOANH10acc 4,698037965867907,USD,156.99,18-10-2025,18-10-2025,18,,,,,,,,
BAOANH10acc 6,705467771652477,USD,1086.12,18-10-2025,18-10-2025,18,,,,,,,,
S - 123,977724739817812,USD,20.99,18-10-2025,18-10-2025,18,,,,,,,,
S - 123,635795387638459,USD,1191.56,18-10-2025,18-10-2025,18,,,,,,,,
S-1125927081512937,1125927081512937,USD,57.62,18-10-2025,18-10-2025,18,,,,,,,,
S-741468033416353,741468033416353,USD,121.18,18-10-2025,18-10-2025,18,,,,,,,,
S-1129111407893370,1129111407893370,USD,105.81,18-10-2025,18-10-2025,18,,,,,,,,
S-30865734462red,308657344625083,USD,309.03,18-10-2025,18-10-2025,18,,,,,,,,
S - 15376,337244804797933,USD,42.79,18-10-2025,18-10-2025,18,,,,,,,,
S - 67642,2046531428850071,USD,151.53,18-10-2025,18-10-2025,18,,,,,,,,
S - 5432,657044349073568,USD,13.89,18-10-2025,18-10-2025,18,,,,,,,,
S - 45650,486554689640346,USD,260.57,18-10-2025,18-10-2025,18,,,,,,,,
S - 45655,1085618385616050,USD,37.69,18-10-2025,18-10-2025,18,,,,,,,,
S-3041975,486716176132941,USD,124.33,18-10-2025,18-10-2025,18,,,,,,,,
S-3041975,1079527482901476,USD,245.22,18-10-2025,18-10-2025,18,,,,,,,,
S-3041975,955964218374786,USD,125.35,18-10-2025,18-10-2025,18,,,,,,,,
S-3041975,746157306362466,USD,203.12,18-10-2025,18-10-2025,18,,,,,,,,
px 16.7 2,368686014629844,USD,241.95,18-10-2025,18-10-2025,18,,,,,,,,
265309692257659,265309692257659,USD,233.89,18-10-2025,18-10-2025,18,,,,,,,,
894138267947600,894138267947600,USD,285.27,18-10-2025,18-10-2025,18,,,,,,,,
S - 6745,457371742538892,USD,345.26,18-10-2025,18-10-2025,18,,,,,,,,
Agency 226,768057787503801,USD,56.13,18-10-2025,18-10-2025,18,,,,,,,,
Agency 129,1603746390003162,USD,197.46,18-10-2025,18-10-2025,18,,,,,,,,
Agency 119,363727781850444,USD,1138.31,18-10-2025,18-10-2025,18,,,,,,,,
Đã fix thuế 12,623327968934474,USD,135.68,18-10-2025,18-10-2025,18,,,,,,,,
RoiBogdan 43 using 3,696048781564903,USD,41.93,18-10-2025,18-10-2025,18,,,,,,,,
S - 3223,1049438285623080,USD,41.94,18-10-2025,18-10-2025,18,,,,,,,,
SD Agency - 15390,1879741015761729,USD,23.51,18-10-2025,18-10-2025,18,,,,,,,,
SD Agency - 15406,7025150240901177,USD,22.21,18-10-2025,18-10-2025,18,,,,,,,,
s 9050,335528849349050,USD,50.04,18-10-2025,18-10-2025,18,,,,,,,,
